laptop_id,Name,Price,Rating,Total_Reviews,Product_Link,Processor,RAM,Operating_System,Storage,Warranty
33,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOJFoyoIt7H7THmGYyOdQ9fSajNODExQ3AD2YwLVEpFEnHQxmIaeT1eVU6lHR1JOxyC-TLoHQfxDL5YfQlxCfpwn&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
34,"ASUS Expertbook P3 Metal High-performance processor",67990,4.4,684,https://www.flipkart.com/asus-expertbook-p3-metal-high-performance-processor-1-yr-adp-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-p3405cva-ly0015ws-thin-light-laptop/p/itm09459c3a8fab7?pid=COMHB7VNHHRQYPFJ&lid=LSTCOMHB7VNHHRQYPFJ6FCSRI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHB7VNHHRQYPFJ.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
35,"HP 255R G10 (2026) Professional DDR5 5600Mhz",55991,4.5,23,https://www.flipkart.com/hp-255r-g10-2026-professional-ddr5-5600mhz-amd-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itmf384f3e0e52b8?pid=COMHKTC35EHGQYEG&lid=LSTCOMHKTC35EHGQYEGHJDIF9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHKTC35EHGQYEG.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Hexa Core Processor","8 GB DDR5 RAM","64 bit Windows 11","512 GB SSD","1 Year"
36,"ASUS Vivobook 15,",54790,4.3,3115,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-x1504va-bq342ws-thin-light-laptop/p/itmb44a032e58491?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHX71LGZJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMH9499CDEZTNHX.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","16 GB DDR4 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
37,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOL0xi9W1chYdgCeP7THFmtqKS7KjhXWMehRCKPAR7kLICmyONG8u9GUv-mVZHUzBoy-TLoHQfxDL5YfQlxCfpwn&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
38,"Lenovo Ideapad",69980,4.1,153,https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCDTHDSB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMGYSFGJKSCNDDC.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (12th Gen)","16 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Yr. Onsite + 1 Yr. Accidental Damage Protection"
39,"HP 14 AI PC",85990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOIiRGpK13NQPugZhDZNb8MCn9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJoVe_jrbeVzH2yfk9h1CsZJ&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
40,"ASUS Vivobook 16 (2025)",64990,4.4,302,https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-x1605va-mb1627ws-thin-light-laptop/p/itmd74674c1c830b?pid=COMH9SJ9CF9DSGXF&lid=LSTCOMH9SJ9CF9DSGXF8IEPGJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMH9SJ9CF9DSGXF.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR4 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
41,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOIRXB-r9QENR9wJdq9M_kRcesfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumN5NLWBY6SdUwYuFeibLPTi&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
42,"HP Professional 14,",69990,4.4,59,https://www.flipkart.com/hp-professional-14-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-pro-240-g10-thin-light-laptop/p/itm84e8fe2d61b08?pid=COMHF8AFGVQEABHR&lid=LSTCOMHF8AFGVQEABHR23UT18&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHF8AFGVQEABHR.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR4X RAM","64 bit Windows 11","512 GB SSD",1-Year(DOMESTIC)
43,"Samsung Galaxy Book4 Metal",57490,4.4,10670,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_78&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOITky5Bw01wuOZOhW7KzqL_xVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHV5NLWBY6SdUwYuFeibLPTi&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
44,"DELL 14 Next Gen AI PC",91390,4.5,64,https://www.flipkart.com/dell-14-next-gen-ai-pc-microsoft-office-home-2024-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-db14250-plus-2-1-db04250-thin-light-laptop/p/itmd5a3fea5e96f8?pid=COMHDGD5HGDVUX9R&lid=LSTCOMHDGD5HGDVUX9RPSVW5T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHDGD5HGDVUX9R.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
45,"Acer Swift Neo",65990,4.1,314,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-7-155u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm84801184d63e1?pid=COMHDZRBCFZZGBWR&lid=LSTCOMHDZRBCFZZGBWRRHFLX5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMHDZRBCFZZGBWR.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Warranty"
46,"Acer Swift Neo",60990,4.1,714,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-5-115u-16-gb-1-tb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm6985fa8acc1b8?pid=COMHFCR6SKGHBN4V&lid=LSTCOMHFCR6SKGHBN4VDWORVQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHFCR6SKGHBN4V.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5 RAM","64 bit Windows 11 Home","1 TB SSD","1 Year Warranty"
47,"Acer Aspire Lite",49990,4.1,1090,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38?pid=COMGWKF2QYG6XNCZ&lid=LSTCOMGWKF2QYG6XNCZRHWCKU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMGWKF2QYG6XNCZ.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (12th Gen)","16 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
48,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOI9796R8Ovb5PBLwN9GuvJN3zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlQVe_jrbeVzH2yfk9h1CsZJ&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
49,"HP Omnibook 3 2K WUXGA",72990,4.1,11,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOIRwjLbNepBJUX9hgireK8pxQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQV5NLWBY6SdUwYuFeibLPTi&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
50,"Samsung Galaxy Book5 AI Metal",91990,4.6,463,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOIOLlMv27Fl8ry48mOqyU25_54vlUw9QAlUFlRYR6QtY-UBYPBIqgZE3mSuDz4Hsbm-TLoHQfxDL5YfQlxCfpwn&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
51,"HP Omnibook 3",75990,4.3,24,https://www.flipkart.com/hp-omnibook-3-backlit-keyboard-amd-ryzen-ai-5-quad-core-24-gb-1-tb-ssd-windows-11-home-15-fn0074au-thin-light-laptop/p/itmd94bf8129a01f?pid=COMHKBVVTE6KT5HH&lid=LSTCOMHKBVVTE6KT5HHYTYNCQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMHKBVVTE6KT5HH.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 5 Quad Core Processor","24 GB DDR5 RAM","Windows 11","1 TB SSD","1 Year Onsite Service"
52,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=27ed236b-3426-42e2-a9ba-7ba53609e119.COMGZUYDFZXHWYWZ.SEARCH&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
53,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOK6DgkDTh3J7hVFjqO_apxC3WHJiuMjlX0EHxFVCjPkycH5LP6GMXD1iSKF2pPmS-S-TLoHQfxDL5YfQlxCfpwn&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
54,"HP OMEN AI",134990,4.5,112,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=en_Ic5ziquTi-xyo-USlwrd3m-2BOSV46O3FrVLU6XavOJzg4pfqEl472F3f4nhNZN7St8s0FwzStmVNuDw0YIb7vRQYaQqNgqexXd2bqUccoKeDmOW2Dpg1Y9Sllr_kzbl&ppt=sp&ppn=sp&ssid=pwnzwl4e8w0000001784730928669&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 7 Octa Core Processor","24 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
55,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOITaiJvRP-JeaP6MbZMzdfV0KS7KjhXWMehRCKPAR7kLILb6bL0Zx_kaK68EeWHdQeB5NLWBY6SdUwYuFeibLPTi&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
56,"Acer Nitro V 15",106990,4.2,359,https://www.flipkart.com/acer-nitro-v-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-anv15-52-gaming-laptop/p/itm9e214d20dd479?pid=COMHF8KZGUMD7GHG&lid=LSTCOMHF8KZGUMD7GHGBONZPK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMHF8KZGUMD7GHG.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Warranty"
57,"Acer Aspire 7 (i5 14th Gen)",84999,4.3,151,https://www.flipkart.com/acer-aspire-7-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-a715-79g-gaming-laptop/p/itm96c08ed7d9792?pid=COMHEYV9AZZXC8PC&lid=LSTCOMHEYV9AZZXC8PCE20HTI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_83&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMHEYV9AZZXC8PC.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","16 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Warranty"
58,"HP Chromebook (TouchScreen)",39990,3.8,11,https://www.flipkart.com/hp-chromebook-touchscreen-mediatek-kompanio-540-4-gb-128-gb-ssd-chrome-os-14a-nm0006mu/p/itm65d2dcd4929ef?pid=COMHMXAHWDXHHDB2&lid=LSTCOMHMXAHWDXHHDB2DLO7VN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMHMXAHWDXHHDB2.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"MediaTek MediaTek Kompanio 540 Processor","4 GB LPDDR5 RAM",ChromeOS,"128 GB SSD","1 Year Onsite Service"
59,"Lenovo Ideapad Slim 3 OLED",71900,4.7,20,https://www.flipkart.com/lenovo-ideapad-slim-3-oled-1yr-adp-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-laptop/p/itm5306716cd0f2f?pid=COMHGMMWNG4ME6GT&lid=LSTCOMHGMMWNG4ME6GTU7EFB5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_84&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMHGMMWNG4ME6GT.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Limited Warranty"
60,"ASUS Vivobook S14 (2025)",78990,4.5,134,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-s3407ca-ly057ws-thin-light-laptop/p/itma23ab93a3f665?pid=COMH9SJ9DFFGUEHU&lid=LSTCOMH9SJ9DFFGUEHUCMUKJD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMH9SJ9DFFGUEHU.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
61,"Acer Aspire Lite",44990,4.1,1615,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38FUK0ITB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Carry-in Warranty"
62,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOITwW7Mbpuj1i4D5m8rp2_XXajNODExQ3AD2YwLVEpFEnL-0TByd-y2aowfbZcqv2qB5NLWBY6SdUwYuFeibLPTi&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
63,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=en_ESPhaKoXAdh25geYsa_tIlCnMNIjI1NOCfXEf1RsOIT2z3qb3f9bmR_NvCU7iwpGq1hjzYDbDbYctS2-qOIVIqU4JGq2qGfuCYjFJWjKqlSHmEqnNhjtOXTVNEUNUykW&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
64,"MSI Modern 14",42990,4.3,224,https://www.flipkart.com/msi-modern-14-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-c13m-115in-c13m-438in-thin-light-laptop/p/itmc778cc72a0aa4?pid=COMGMV6V6ZAUMWEH&lid=LSTCOMGMV6V6ZAUMWEHX12DJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=e0efea9a-4663-49de-a5e8-ea6d3b1482a8.COMGMV6V6ZAUMWEH.SEARCH&ppt=sp&ppn=sp&ssid=1d4ec7svgw0000001784730934267&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Carry-in Warranty"
