Page,Item_No,Name,Price,Rating,Reviews,Image_URL,Product_Link,Specifications
1,24,HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 250R G...,"₹48,999",4.4,37 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/d/z/250r-g10-thin-and-light-laptop-hp-original-imahg6xhcuu9xmuj.jpeg?q=70,https://www.flipkart.com/hp-250r-g10-2025-i3-14th-gen-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm21dd6a1b267a9?pid=COMHG6XMSCZ8WF5W&lid=LSTCOMHG6XMSCZ8WF5WJVJWPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=ee753269-5c34-4051-94b6-3152be90bc26.COMHG6XMSCZ8WF5W.SEARCH&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core 3 Processor (14th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year"
2,1,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹32,799",3.8,"9,828 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/s/x/-original-imahg5ftu2dzvyu8.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZ8BARKXFF&lid=LSTCOMH7NCZ8BARKXFFT7KZLT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH7NCZ8BARKXFF.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 256 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty
2,2,ASUS Vivobook S14 (2025)(i5 14th Gen) with Office 2024 + M365 Basic* Backlit Keyboard Intel Core 5 210...,"₹65,990",4.4,140 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/m/p/-original-imahfcztkcgtkkzq.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-2025-i5-14th-gen-office-2024-m365-basic-backlit-keyboard-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly075ws-thin-light-laptop/p/itm2ba976d7093b2?pid=COMHEZZTSJAU3CDG&lid=LSTCOMHEZZTSJAU3CDG0SIINF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHEZZTSJAU3CDG.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty"
2,3,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹56,990",4.4,"19,735 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/t/y/-enriched-transparent-original-imahg53xspmfrsdd.png?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHygRgO3WRv6x6IWk_vo-gjcsfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumMgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (13th Gen) | 8 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
2,4,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹57,490",4.4,"10,670 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/k/o/-enriched-transparent-original-imahg53xmzmtsynn.png?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHzP1-9yjELkRIjCtzSH4B7aVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHUgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
2,5,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹47,990",4.1,"1,615 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH28U4WDFBUKP3&lid=LSTCOMH28U4WDFBUKP3PFEZVB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH28U4WDFBUKP3.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 3 Quad Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
2,6,Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,"₹54,990",4.1,"2,005 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/q/t/-original-imahg5ftjkmg4m82.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH397XPF4Z3BMX.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
2,7,HP Omnibook 3 2K WUXGA Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) Omnibook 3 14-hz0024QU Laptop,"₹72,990",4.1,11 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/e/9/-original-imahzvfcsqpynrcd.jpeg?q=70,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHwRtUIWtEIFrj3PhS27hPHrQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQUgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | MS Office Home 2024 | 1 Year Onsite Service
2,8,DELL 15 (Previouly Inspiron) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) DC15255 T...,"₹57,990",4.5,6 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/x/0/-original-imahzv9agugnddrg.jpeg?q=70,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHyXU9mrAYa0Kmv3k3uB0cdcKS7KjhXWMehRCKPAR7kLILb6bL0Zx_kaK68EeWHdQeAgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
2,9,Lenovo Chromebook 11IJL9 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) Chromeboo...,"₹17,990",4,143 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/d/p/chromebook-11ijl9-chromebook-lenovo-enriched-transparent-original-imahczggpnn6tgge.png?q=70,https://www.flipkart.com/lenovo-chromebook-11ijl9-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os/p/itmd2a376187074e?pid=COMHCYMG83BGNQHH&lid=LSTCOMHCYMG83BGNQHHQNGMKF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHCYMG83BGNQHH.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Onsite Warranty
2,10,HP Essentials(i5 14th Gen) Intel Core 5 13th Gen 120U - (8 GB/1 TB SSD/Windows 11 Home) 15-FD0549TU Th...,"₹59,990",4.5,10 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/f/n/-original-imahfsjyqgcphjeh.jpeg?q=70,https://www.flipkart.com/hp-essentials-i5-14th-gen-intel-core-5-13th-gen-120u-8-gb-1-tb-ssd-windows-11-home-15-fd0549tu-thin-light-laptop/p/itm426d2307326b2?pid=COMHFKPVKEQZJYVX&lid=LSTCOMHFKPVKEQZJYVXGB0ABE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHFKPVKEQZJYVX.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core 5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty and Only 6 Months Warranty on Battery and Adaptor
2,11,HP 15 (i3 14th Gen) Intel Core 3 100U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0885TU Thin and Light ...,"₹49,990",4.2,"1,654 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/d/h/-original-imahkrdfczexundv.jpeg?q=70,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-16-gb-512-gb-ssd-windows-11-home-15-fd0885tu-thin-light-laptop/p/itm661ed697fa9ca?pid=COMHK4F734GZWHFM&lid=LSTCOMHK4F734GZWHFMN7EU3K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHK4F734GZWHFM.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core 3 Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
2,12,ASUS ExpertBook P1 (i3 14th Gen) with 1 Yr ADP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 1...,"₹50,990",4.3,"6,585 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/o/j/-original-imahmpqu7dwkgyff.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p1-i3-14th-gen-1-yr-adp-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s72562ws-thin-light-laptop/p/itm1ed622fed8f3a?pid=COMHGYAFDTDPH4GZ&lid=LSTCOMHGYAFDTDPH4GZTQUSTS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHGYAFDTDPH4GZ.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core 3 Processor (14th Gen) | 8 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
2,13,HP 15 (i5 14th Gen) Intel Core 5 120U - (24 GB/512 GB SSD/Windows 11 Home) 15-fd0262TU Thin and Light ...,"₹82,990",4.2,195 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/i/b/-original-imahzu4rwxnezv9x.jpeg?q=70,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHyKYsy81cwkNupm7Zx12__CajNODExQ3AD2YwLVEpFEnL-0TByd-y2aowfbZcqv2qAgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core 5 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365(1-Year Validity) | 1 Year Onsite Service
2,14,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Lapt...,"₹85,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/h/z/-original-imahgh9exfmtg44y.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHz-olHrnrXHPalYLFXoSO3un9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJrXEToOxZHcLKlgWDTGSI49&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
2,15,Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 100e Chromebo...,"₹20,990",4,"3,211 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/4/-enriched-transparent-original-imahgfdyf6grkw9r.png?q=70,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os/p/itm041aea27f1885?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAAREQMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHA9FK8YXVUUWA.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Carry-in Warranty
2,16,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Snapdragon X - (16 GB/512 GB...","₹58,990",4.4,693 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/e/w/-original-imahfn3g7wwtjxjb.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-backlit-keyboard-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1407qa-ly088ws-thin-light-laptop/p/itm50b9ac5b77ae0?pid=COMHEDHREAGHHPGG&lid=LSTCOMHEDHREAGHHPGGDRJ6MG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHEDHREAGHHPGG.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
2,17,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-ep1151TU/14-gr1036TU/14-ep...,"₹79,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/k/-original-imahgry8nwkejmae.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHzr69SNdoSCnnKqFEoshU853zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlTXEToOxZHcLKlgWDTGSI49&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
2,18,Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹84,990",4.6,837 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/2/e/-original-imahzcf3jkkjkhgc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=en_Q1C_KtzCI8zDLFcmGomTJTPJvXPAf6azCFvpRBN1NHzyILiBn4gaG6MJslm2xAgO3WHJiuMjlX0EHxFVCjPkyeUBYPBIqgZE3mSuDz4HsbkgHM8ej7ZbhmAvSMToc60m&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
2,19,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹34,990",3.8,"9,828 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/u/6/aspire-3-notebook-acer-original-imah8nrabh9wzrcn.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmc0ed9561d2e85?pid=COMHCC7BGNVEZA9B&lid=LSTCOMHCC7BGNVEZA9B1YZNGS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMHCC7BGNVEZA9B.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty
2,20,"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 Series 2 225H - (16 GB...","₹73,990",4.3,116 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/d/h/-original-imah9d7pny8wwysj.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-ai-pc-intel-core-ultra-5-series-2-225h-16-gb-512-gb-ssd-windows-11-home-x1607ca-mb142ws-thin-light-laptop/p/itm6e5fc45e4e812?pid=COMH89EBYFHZZGMH&lid=LSTCOMH89EBYFHZZGMHIYRISQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH89EBYFHZZGMH.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor (Series 2) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite warranty
2,21,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/128 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹33,250",3.8,"9,828 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/s/x/-original-imahg5ftu2dzvyu8.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-128-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZGGGWQC4W&lid=LSTCOMH7NCZGGGWQC4WA6EIVT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH7NCZGGGWQC4W.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 128 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty
2,22,Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/256 GB SSD/Windows 11 Home) AS15-42 Thin and Light L...,"₹48,104",4.1,"1,002 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/t/s/-original-imahnt7jpy3mrfgz.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-256-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH898FYYFGRAFZ&lid=LSTCOMH898FYYFGRAFZRSRCGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=bae6476f-85ba-40a0-889b-71a08a1cb35f.COMH898FYYFGRAFZ.SEARCH&ppt=sp&ppn=sp&ssid=h7u7ths5xc0000001784730922905&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Onsite Warranty
